Order_Date,Order_Priority,Ord_id
01-11-2009,NOT SPECIFIED,Ord_3416
28-04-2011,NOT SPECIFIED,Ord_3417
13-09-2011,HIGH,Ord_3418
17-12-2012,MEDIUM,Ord_3419
13-04-2012,HIGH,Ord_3420
30-11-2012,LOW,Ord_3421
04-11-2009,CRITICAL,Ord_3422
21-01-2012,MEDIUM,Ord_3423
12-10-2009,NOT SPECIFIED,Ord_3424
23-05-2011,CRITICAL,Ord_3425
11-03-2012,MEDIUM,Ord_3426
05-03-2012,CRITICAL,Ord_3427
10-06-2012,MEDIUM,Ord_3428
26-02-2011,HIGH,Ord_3429
30-10-2009,CRITICAL,Ord_3430
13-11-2010,MEDIUM,Ord_3431
01-05-2010,NOT SPECIFIED,Ord_3432
08-02-2012,HIGH,Ord_3433
03-03-2010,MEDIUM,Ord_3434
09-08-2010,HIGH,Ord_3435
10-02-2009,MEDIUM,Ord_3436
13-04-2012,MEDIUM,Ord_3437
18-06-2011,LOW,Ord_3438
17-11-2010,HIGH,Ord_3439
30-12-2012,MEDIUM,Ord_3440
08-06-2010,HIGH,Ord_3441
23-09-2012,MEDIUM,Ord_3442
12-04-2012,CRITICAL,Ord_3443
24-09-2011,CRITICAL,Ord_3444
12-08-2012,LOW,Ord_3445
02-03-2009,HIGH,Ord_3446
15-01-2011,CRITICAL,Ord_3447
11-06-2010,LOW,Ord_3448
14-03-2009,NOT SPECIFIED,Ord_3449
02-07-2009,MEDIUM,Ord_3450
30-07-2011,LOW,Ord_3451
26-02-2011,HIGH,Ord_3452
16-07-2009,HIGH,Ord_3453
13-09-2009,MEDIUM,Ord_3454
28-01-2012,NOT SPECIFIED,Ord_3455
07-03-2010,HIGH,Ord_3456
17-11-2011,CRITICAL,Ord_3457
17-10-2011,MEDIUM,Ord_3458
01-08-2012,LOW,Ord_3459
11-02-2009,CRITICAL,Ord_3460
25-11-2012,LOW,Ord_3461
12-12-2010,CRITICAL,Ord_3462
08-08-2009,HIGH,Ord_3463
31-10-2012,HIGH,Ord_3464
18-07-2011,NOT SPECIFIED,Ord_3465
31-05-2012,LOW,Ord_3466
25-02-2009,HIGH,Ord_3467
13-08-2011,CRITICAL,Ord_3468
16-08-2011,HIGH,Ord_3469
27-07-2011,MEDIUM,Ord_3470
07-03-2011,LOW,Ord_3471
19-07-2010,NOT SPECIFIED,Ord_3472
05-12-2009,MEDIUM,Ord_3473
12-05-2012,NOT SPECIFIED,Ord_3474
02-07-2011,MEDIUM,Ord_3475
27-09-2011,CRITICAL,Ord_3476
11-03-2011,MEDIUM,Ord_3477
19-06-2010,NOT SPECIFIED,Ord_3478
12-03-2011,NOT SPECIFIED,Ord_3479
18-01-2012,LOW,Ord_3480
24-08-2011,NOT SPECIFIED,Ord_3481
12-11-2009,MEDIUM,Ord_3482
01-06-2011,HIGH,Ord_3483
09-04-2011,NOT SPECIFIED,Ord_3484
06-03-2012,CRITICAL,Ord_3485
01-12-2009,NOT SPECIFIED,Ord_3486
03-07-2011,CRITICAL,Ord_3487
10-02-2009,LOW,Ord_3488
21-01-2009,LOW,Ord_3489
01-01-2011,MEDIUM,Ord_3490
15-09-2009,CRITICAL,Ord_3491
28-06-2010,MEDIUM,Ord_3492
08-08-2011,HIGH,Ord_3493
15-02-2012,NOT SPECIFIED,Ord_3494
19-09-2009,HIGH,Ord_3495
01-09-2009,HIGH,Ord_3496
14-12-2009,HIGH,Ord_3497
10-10-2009,LOW,Ord_3498
06-02-2011,CRITICAL,Ord_3499
08-12-2011,HIGH,Ord_3500
13-04-2009,CRITICAL,Ord_3501
19-10-2010,MEDIUM,Ord_3502
22-01-2009,MEDIUM,Ord_3503
05-10-2012,CRITICAL,Ord_3504
21-10-2011,LOW,Ord_3505
07-03-2012,MEDIUM,Ord_3506
30-09-2011,MEDIUM,Ord_3507
18-11-2009,CRITICAL,Ord_3508
22-07-2009,HIGH,Ord_3509
20-02-2010,NOT SPECIFIED,Ord_3510
09-05-2012,MEDIUM,Ord_3511
13-02-2009,MEDIUM,Ord_3512
23-07-2012,CRITICAL,Ord_3513
17-05-2012,LOW,Ord_3514
18-08-2010,MEDIUM,Ord_3515
28-02-2009,CRITICAL,Ord_3516
10-03-2011,MEDIUM,Ord_3517
20-02-2009,HIGH,Ord_3518
01-04-2011,HIGH,Ord_3519
01-01-2010,MEDIUM,Ord_3520
29-08-2012,HIGH,Ord_3521
07-12-2009,MEDIUM,Ord_3522
31-10-2012,NOT SPECIFIED,Ord_3523
29-12-2010,MEDIUM,Ord_3524
19-05-2011,LOW,Ord_3525
04-07-2009,HIGH,Ord_3526
29-05-2009,MEDIUM,Ord_3527
05-05-2012,LOW,Ord_3528
03-09-2010,HIGH,Ord_3529
30-01-2010,CRITICAL,Ord_3530
16-06-2011,LOW,Ord_3531
27-02-2010,LOW,Ord_3532
09-11-2010,HIGH,Ord_3533
25-07-2012,NOT SPECIFIED,Ord_3534
23-07-2011,LOW,Ord_3535
02-12-2012,CRITICAL,Ord_3536
18-08-2012,LOW,Ord_3537
28-08-2011,HIGH,Ord_3538
12-10-2010,CRITICAL,Ord_3539
28-01-2012,MEDIUM,Ord_3540
18-04-2009,MEDIUM,Ord_3541
16-01-2010,HIGH,Ord_3542
20-12-2012,NOT SPECIFIED,Ord_3543
16-03-2009,NOT SPECIFIED,Ord_3544
12-09-2011,LOW,Ord_3545
30-03-2009,MEDIUM,Ord_3546
21-10-2009,HIGH,Ord_3547
31-07-2010,MEDIUM,Ord_3548
27-05-2010,CRITICAL,Ord_3549
15-08-2009,CRITICAL,Ord_3550
01-05-2009,CRITICAL,Ord_3551
20-06-2011,NOT SPECIFIED,Ord_3552
25-10-2009,CRITICAL,Ord_3553
08-09-2010,MEDIUM,Ord_3554
26-09-2009,CRITICAL,Ord_3555
22-12-2012,NOT SPECIFIED,Ord_3556
04-04-2010,LOW,Ord_3557
12-08-2010,CRITICAL,Ord_3558
03-10-2011,NOT SPECIFIED,Ord_3559
16-11-2010,LOW,Ord_3560
27-08-2010,MEDIUM,Ord_3561
29-12-2010,HIGH,Ord_3562
31-10-2011,CRITICAL,Ord_3563
27-07-2012,CRITICAL,Ord_3564
16-06-2009,CRITICAL,Ord_3565
20-01-2010,LOW,Ord_3566
16-10-2012,LOW,Ord_3567
11-10-2009,LOW,Ord_3568
28-01-2011,LOW,Ord_3569
21-08-2010,MEDIUM,Ord_3570
08-04-2010,NOT SPECIFIED,Ord_3571
04-02-2010,NOT SPECIFIED,Ord_3572
12-09-2012,LOW,Ord_3573
23-02-2010,LOW,Ord_3574
28-01-2010,HIGH,Ord_3575
15-08-2011,HIGH,Ord_3576
29-04-2012,LOW,Ord_3577
06-02-2009,HIGH,Ord_3578
23-07-2011,LOW,Ord_3579
17-04-2011,CRITICAL,Ord_3580
17-04-2009,LOW,Ord_3581
26-09-2009,CRITICAL,Ord_3582
23-09-2010,HIGH,Ord_3583
04-02-2011,NOT SPECIFIED,Ord_3584
02-05-2010,HIGH,Ord_3585
09-12-2012,MEDIUM,Ord_3586
28-05-2012,HIGH,Ord_3587
22-11-2011,MEDIUM,Ord_3588
08-10-2009,CRITICAL,Ord_3589
10-08-2012,NOT SPECIFIED,Ord_3590
25-08-2011,NOT SPECIFIED,Ord_3591
19-09-2011,NOT SPECIFIED,Ord_3592
20-10-2009,CRITICAL,Ord_3593
02-10-2010,HIGH,Ord_3594
02-12-2011,HIGH,Ord_3595
22-07-2009,LOW,Ord_3596
28-12-2011,NOT SPECIFIED,Ord_3597
08-09-2009,CRITICAL,Ord_3598
22-03-2011,HIGH,Ord_3599
03-08-2009,LOW,Ord_3600
18-01-2010,HIGH,Ord_3601
13-02-2012,CRITICAL,Ord_3602
12-09-2009,LOW,Ord_3603
01-07-2009,NOT SPECIFIED,Ord_3604
21-07-2009,CRITICAL,Ord_3605
20-06-2009,NOT SPECIFIED,Ord_3606
14-03-2012,LOW,Ord_3607
23-08-2009,MEDIUM,Ord_3608
09-06-2010,LOW,Ord_3609
23-03-2009,NOT SPECIFIED,Ord_3610
21-03-2010,MEDIUM,Ord_3611
30-08-2010,HIGH,Ord_3612
02-10-2011,LOW,Ord_3613
06-12-2010,CRITICAL,Ord_3614
26-05-2011,HIGH,Ord_3615
02-12-2009,NOT SPECIFIED,Ord_3616
25-07-2011,HIGH,Ord_3617
17-06-2011,MEDIUM,Ord_3618
13-03-2010,LOW,Ord_3619
05-05-2011,NOT SPECIFIED,Ord_3620
23-09-2009,NOT SPECIFIED,Ord_3621
15-05-2010,NOT SPECIFIED,Ord_3622
28-06-2012,CRITICAL,Ord_3623
29-05-2009,HIGH,Ord_3624
06-10-2012,MEDIUM,Ord_3625
12-06-2011,MEDIUM,Ord_3626
13-01-2012,NOT SPECIFIED,Ord_3627
08-10-2010,NOT SPECIFIED,Ord_3628
13-07-2012,MEDIUM,Ord_3629
09-10-2010,CRITICAL,Ord_3630
24-09-2012,LOW,Ord_3631
27-08-2010,CRITICAL,Ord_3632
29-10-2009,MEDIUM,Ord_3633
27-03-2011,CRITICAL,Ord_3634
26-02-2012,CRITICAL,Ord_3635
08-01-2010,MEDIUM,Ord_3636
28-03-2009,CRITICAL,Ord_3637
07-10-2012,NOT SPECIFIED,Ord_3638
21-05-2010,NOT SPECIFIED,Ord_3639
13-06-2009,HIGH,Ord_3640
12-08-2012,LOW,Ord_3641
12-12-2010,HIGH,Ord_3642
20-09-2009,CRITICAL,Ord_3643
16-06-2011,CRITICAL,Ord_3644
18-10-2009,CRITICAL,Ord_3645
04-01-2011,LOW,Ord_3646
21-06-2010,LOW,Ord_3647
14-03-2009,MEDIUM,Ord_3648
13-04-2012,NOT SPECIFIED,Ord_3649
03-01-2012,LOW,Ord_3650
16-03-2011,HIGH,Ord_3651
28-10-2009,HIGH,Ord_3652
04-08-2010,NOT SPECIFIED,Ord_3653
30-03-2010,LOW,Ord_3654
09-01-2011,HIGH,Ord_3655
10-01-2009,LOW,Ord_3656
12-01-2009,NOT SPECIFIED,Ord_3657
30-07-2010,NOT SPECIFIED,Ord_3658
18-11-2010,NOT SPECIFIED,Ord_3659
17-12-2009,MEDIUM,Ord_3660
29-09-2011,CRITICAL,Ord_3661
20-11-2009,HIGH,Ord_3662
22-04-2010,MEDIUM,Ord_3663
04-05-2010,LOW,Ord_3664
12-01-2009,MEDIUM,Ord_3665
23-02-2009,HIGH,Ord_3666
20-03-2011,NOT SPECIFIED,Ord_3667
21-03-2010,CRITICAL,Ord_3668
26-02-2009,CRITICAL,Ord_3669
11-08-2011,CRITICAL,Ord_3670
29-01-2010,MEDIUM,Ord_3671
07-05-2011,HIGH,Ord_3672
10-10-2012,NOT SPECIFIED,Ord_3673
04-01-2011,LOW,Ord_3674
19-07-2010,NOT SPECIFIED,Ord_3675
24-11-2010,MEDIUM,Ord_3676
30-08-2011,CRITICAL,Ord_3677
09-07-2009,CRITICAL,Ord_3678
28-03-2012,NOT SPECIFIED,Ord_3679
29-07-2012,MEDIUM,Ord_3680
08-12-2012,NOT SPECIFIED,Ord_3681
12-12-2011,MEDIUM,Ord_3682
04-01-2012,LOW,Ord_3683
07-10-2012,MEDIUM,Ord_3684
17-08-2010,NOT SPECIFIED,Ord_3685
30-12-2012,LOW,Ord_3686
30-03-2012,LOW,Ord_3687
20-04-2009,HIGH,Ord_3688
18-09-2012,HIGH,Ord_3689
27-07-2009,LOW,Ord_3690
11-01-2012,NOT SPECIFIED,Ord_3691
20-04-2011,HIGH,Ord_3692
05-10-2010,LOW,Ord_3693
03-08-2009,MEDIUM,Ord_3694
15-12-2009,NOT SPECIFIED,Ord_3695
17-05-2009,LOW,Ord_3696
25-04-2012,NOT SPECIFIED,Ord_3697
17-10-2011,CRITICAL,Ord_3698
07-05-2009,HIGH,Ord_3699
23-12-2012,LOW,Ord_3700
11-06-2011,CRITICAL,Ord_3701
23-11-2009,CRITICAL,Ord_3702
09-11-2010,MEDIUM,Ord_3703
26-02-2011,MEDIUM,Ord_3704
06-08-2010,LOW,Ord_3705
31-01-2011,MEDIUM,Ord_3706
03-01-2009,LOW,Ord_3707
12-09-2011,HIGH,Ord_3708
30-11-2010,NOT SPECIFIED,Ord_3709
29-03-2012,HIGH,Ord_3710
10-04-2010,MEDIUM,Ord_3711
19-02-2012,CRITICAL,Ord_3712
08-08-2012,MEDIUM,Ord_3713
26-08-2011,CRITICAL,Ord_3714
30-09-2012,LOW,Ord_3715
16-04-2012,HIGH,Ord_3716
17-11-2009,NOT SPECIFIED,Ord_3717
24-02-2012,HIGH,Ord_3718
12-03-2009,NOT SPECIFIED,Ord_3719
29-07-2012,NOT SPECIFIED,Ord_3720
30-07-2012,LOW,Ord_3721
23-04-2011,HIGH,Ord_3722
16-02-2012,LOW,Ord_3723
01-02-2011,CRITICAL,Ord_3724
27-01-2012,MEDIUM,Ord_3725
28-11-2011,HIGH,Ord_3726
06-07-2011,NOT SPECIFIED,Ord_3727
24-05-2012,HIGH,Ord_3728
17-05-2009,HIGH,Ord_3729
07-12-2009,MEDIUM,Ord_3730
02-04-2010,MEDIUM,Ord_3731
06-04-2012,NOT SPECIFIED,Ord_3732
22-11-2010,HIGH,Ord_3733
10-05-2012,HIGH,Ord_3734
03-07-2012,MEDIUM,Ord_3735
09-12-2011,NOT SPECIFIED,Ord_3736
26-12-2011,LOW,Ord_3737
10-07-2012,HIGH,Ord_3738
25-12-2009,LOW,Ord_3739
06-10-2009,CRITICAL,Ord_3740
16-07-2012,LOW,Ord_3741
16-08-2010,HIGH,Ord_3742
29-10-2010,NOT SPECIFIED,Ord_3743
14-06-2009,NOT SPECIFIED,Ord_3744
09-09-2009,CRITICAL,Ord_3745
25-03-2011,CRITICAL,Ord_3746
20-07-2009,NOT SPECIFIED,Ord_3747
11-05-2009,HIGH,Ord_3748
05-09-2012,MEDIUM,Ord_3749
05-01-2009,HIGH,Ord_3750
01-09-2010,MEDIUM,Ord_3751
15-11-2011,LOW,Ord_3752
18-11-2010,NOT SPECIFIED,Ord_3753
24-11-2010,NOT SPECIFIED,Ord_3754
09-10-2010,LOW,Ord_3755
25-12-2009,LOW,Ord_3756
26-12-2010,MEDIUM,Ord_3757
15-10-2011,MEDIUM,Ord_3758
15-01-2009,HIGH,Ord_3759
04-10-2011,NOT SPECIFIED,Ord_3760
04-12-2009,LOW,Ord_3761
18-01-2012,MEDIUM,Ord_3762
15-10-2009,HIGH,Ord_3763
26-05-2010,CRITICAL,Ord_3764
17-06-2011,MEDIUM,Ord_3765
10-02-2010,LOW,Ord_3766
21-05-2011,LOW,Ord_3767
01-07-2009,CRITICAL,Ord_3768
23-05-2009,NOT SPECIFIED,Ord_3769
04-03-2009,CRITICAL,Ord_3770
30-05-2010,MEDIUM,Ord_3771
04-12-2011,NOT SPECIFIED,Ord_3772
29-12-2012,CRITICAL,Ord_3773
28-04-2012,LOW,Ord_3774
24-10-2012,HIGH,Ord_3775
15-04-2009,NOT SPECIFIED,Ord_3776
01-10-2009,MEDIUM,Ord_3777
27-06-2012,CRITICAL,Ord_3778
18-07-2010,MEDIUM,Ord_3779
18-04-2012,NOT SPECIFIED,Ord_3780
28-04-2011,LOW,Ord_3781
21-01-2011,LOW,Ord_3782
24-11-2010,HIGH,Ord_3783
18-04-2011,NOT SPECIFIED,Ord_3784
08-01-2012,MEDIUM,Ord_3785
17-01-2009,MEDIUM,Ord_3786
13-03-2010,CRITICAL,Ord_3787
11-08-2009,MEDIUM,Ord_3788
10-08-2009,NOT SPECIFIED,Ord_3789
16-11-2012,LOW,Ord_3790
16-05-2011,HIGH,Ord_3791
22-03-2009,NOT SPECIFIED,Ord_3792
25-08-2011,LOW,Ord_3793
07-08-2010,MEDIUM,Ord_3794
18-10-2012,MEDIUM,Ord_3795
20-06-2011,MEDIUM,Ord_3796
08-01-2011,LOW,Ord_3797
13-08-2009,HIGH,Ord_3798
27-06-2011,NOT SPECIFIED,Ord_3799
26-10-2012,HIGH,Ord_3800
15-07-2012,HIGH,Ord_3801
18-05-2009,HIGH,Ord_3802
08-01-2012,LOW,Ord_3803
09-10-2009,NOT SPECIFIED,Ord_3804
09-03-2009,NOT SPECIFIED,Ord_3805
15-07-2011,HIGH,Ord_3806
03-06-2009,NOT SPECIFIED,Ord_3807
19-03-2012,CRITICAL,Ord_3808
18-05-2011,HIGH,Ord_3809
16-07-2010,LOW,Ord_3810
28-03-2009,MEDIUM,Ord_3811
19-07-2011,HIGH,Ord_3812
04-05-2010,CRITICAL,Ord_3813
20-12-2010,MEDIUM,Ord_3814
20-05-2010,HIGH,Ord_3815
27-05-2012,NOT SPECIFIED,Ord_3816
05-12-2010,NOT SPECIFIED,Ord_3817
24-09-2009,MEDIUM,Ord_3818
24-11-2010,NOT SPECIFIED,Ord_3819
13-09-2009,CRITICAL,Ord_3820
12-10-2011,HIGH,Ord_3821
14-12-2009,LOW,Ord_3822
11-12-2012,CRITICAL,Ord_3823
13-09-2010,HIGH,Ord_3824
02-07-2009,CRITICAL,Ord_3825
23-03-2012,LOW,Ord_3826
19-01-2012,HIGH,Ord_3827
26-06-2011,NOT SPECIFIED,Ord_3828
11-10-2012,NOT SPECIFIED,Ord_3829
23-06-2011,NOT SPECIFIED,Ord_3830
20-04-2011,HIGH,Ord_3831
06-11-2012,NOT SPECIFIED,Ord_3832
01-03-2011,CRITICAL,Ord_3833
27-04-2009,CRITICAL,Ord_3834
08-03-2009,LOW,Ord_3835
01-08-2012,NOT SPECIFIED,Ord_3836
14-06-2012,CRITICAL,Ord_3837
08-05-2011,HIGH,Ord_3838
14-02-2009,HIGH,Ord_3839
17-05-2011,MEDIUM,Ord_3840
11-02-2009,HIGH,Ord_3841
11-05-2012,MEDIUM,Ord_3842
05-07-2011,HIGH,Ord_3843
18-11-2009,LOW,Ord_3844
14-08-2010,HIGH,Ord_3845
07-05-2012,NOT SPECIFIED,Ord_3846
09-08-2009,MEDIUM,Ord_3847
22-09-2010,LOW,Ord_3848
13-08-2009,MEDIUM,Ord_3849
02-02-2010,LOW,Ord_3850
13-01-2011,LOW,Ord_3851
18-09-2009,MEDIUM,Ord_3852
04-05-2011,HIGH,Ord_3853
04-08-2010,NOT SPECIFIED,Ord_3854
03-11-2010,HIGH,Ord_3855
05-11-2012,MEDIUM,Ord_3856
03-07-2011,NOT SPECIFIED,Ord_3857
02-04-2009,MEDIUM,Ord_3858
08-02-2012,HIGH,Ord_3859
14-01-2010,MEDIUM,Ord_3860
24-09-2012,CRITICAL,Ord_3861
07-11-2011,LOW,Ord_3862
22-09-2012,MEDIUM,Ord_3863
27-09-2009,CRITICAL,Ord_3864
26-10-2011,HIGH,Ord_3865
15-09-2011,MEDIUM,Ord_3866
11-06-2009,CRITICAL,Ord_3867
12-12-2009,HIGH,Ord_3868
22-05-2012,HIGH,Ord_3869
28-12-2012,CRITICAL,Ord_3870
27-04-2010,MEDIUM,Ord_3871
12-10-2011,NOT SPECIFIED,Ord_3872
22-07-2011,MEDIUM,Ord_3873
14-06-2012,LOW,Ord_3874
21-05-2012,CRITICAL,Ord_3875
10-05-2011,HIGH,Ord_3876
01-06-2010,HIGH,Ord_3877
27-07-2011,CRITICAL,Ord_3878
20-08-2011,HIGH,Ord_3879
23-05-2012,MEDIUM,Ord_3880
03-11-2009,HIGH,Ord_3881
09-09-2012,MEDIUM,Ord_3882
21-06-2011,HIGH,Ord_3883
17-12-2010,CRITICAL,Ord_3884
13-02-2012,NOT SPECIFIED,Ord_3885
08-10-2012,HIGH,Ord_3886
01-09-2011,CRITICAL,Ord_3887
12-10-2010,CRITICAL,Ord_3888
27-03-2010,NOT SPECIFIED,Ord_3889
02-01-2010,CRITICAL,Ord_3890
30-03-2010,LOW,Ord_3891
17-07-2009,NOT SPECIFIED,Ord_3892
10-05-2009,LOW,Ord_3893
09-01-2011,LOW,Ord_3894
17-09-2010,MEDIUM,Ord_3895
14-08-2009,CRITICAL,Ord_3896
23-06-2009,HIGH,Ord_3897
06-05-2011,LOW,Ord_3898
17-07-2012,CRITICAL,Ord_3899
09-05-2009,HIGH,Ord_3900
01-05-2011,NOT SPECIFIED,Ord_3901
14-06-2012,MEDIUM,Ord_3902
06-02-2011,HIGH,Ord_3903
16-03-2011,NOT SPECIFIED,Ord_3904
13-10-2012,LOW,Ord_3905
14-09-2012,HIGH,Ord_3906
09-03-2010,HIGH,Ord_3907
13-02-2011,NOT SPECIFIED,Ord_3908
25-04-2010,NOT SPECIFIED,Ord_3909
18-12-2009,CRITICAL,Ord_3910
02-08-2010,CRITICAL,Ord_3911
15-04-2010,MEDIUM,Ord_3912
31-03-2009,CRITICAL,Ord_3913
12-06-2009,HIGH,Ord_3914
13-06-2012,NOT SPECIFIED,Ord_3915
01-10-2011,MEDIUM,Ord_3916
08-10-2009,MEDIUM,Ord_3917
31-01-2010,CRITICAL,Ord_3918
09-09-2010,NOT SPECIFIED,Ord_3919
16-12-2011,HIGH,Ord_3920
26-03-2009,MEDIUM,Ord_3921
04-08-2012,CRITICAL,Ord_3922
19-10-2009,LOW,Ord_3923
29-07-2012,HIGH,Ord_3924
15-03-2011,LOW,Ord_3925
25-12-2011,NOT SPECIFIED,Ord_3926
28-11-2012,NOT SPECIFIED,Ord_3927
31-01-2012,MEDIUM,Ord_3928
03-10-2010,CRITICAL,Ord_3929
10-12-2011,NOT SPECIFIED,Ord_3930
11-04-2012,CRITICAL,Ord_3931
31-08-2011,HIGH,Ord_3932
29-08-2010,HIGH,Ord_3933
03-12-2011,LOW,Ord_3934
29-09-2010,CRITICAL,Ord_3935
31-10-2011,CRITICAL,Ord_3936
09-03-2009,LOW,Ord_3937
08-03-2011,NOT SPECIFIED,Ord_3938
09-06-2010,CRITICAL,Ord_3939
12-01-2012,HIGH,Ord_3940
18-04-2009,MEDIUM,Ord_3941
15-01-2010,CRITICAL,Ord_3942
02-03-2010,CRITICAL,Ord_3943
10-06-2011,HIGH,Ord_3944
14-05-2010,MEDIUM,Ord_3945
08-12-2011,CRITICAL,Ord_3946
13-09-2009,MEDIUM,Ord_3947
17-03-2010,LOW,Ord_3948
15-03-2011,MEDIUM,Ord_3949
07-05-2009,MEDIUM,Ord_3950
25-01-2009,NOT SPECIFIED,Ord_3951
18-08-2010,NOT SPECIFIED,Ord_3952
06-01-2009,NOT SPECIFIED,Ord_3953
06-04-2009,HIGH,Ord_3954
26-02-2011,CRITICAL,Ord_3955
15-10-2012,CRITICAL,Ord_3956
08-05-2011,HIGH,Ord_3957
12-12-2010,NOT SPECIFIED,Ord_3958
15-12-2012,NOT SPECIFIED,Ord_3959
04-05-2010,CRITICAL,Ord_3960
08-11-2012,MEDIUM,Ord_3961
02-12-2009,LOW,Ord_3962
28-04-2012,CRITICAL,Ord_3963
13-09-2010,CRITICAL,Ord_3964
17-02-2012,CRITICAL,Ord_3965
04-02-2009,MEDIUM,Ord_3966
06-02-2009,HIGH,Ord_3967
24-02-2011,LOW,Ord_3968
14-09-2009,MEDIUM,Ord_3969
23-08-2011,HIGH,Ord_3970
09-10-2012,MEDIUM,Ord_3971
08-01-2009,NOT SPECIFIED,Ord_3972
22-06-2011,CRITICAL,Ord_3973
21-07-2009,NOT SPECIFIED,Ord_3974
03-09-2011,NOT SPECIFIED,Ord_3975
28-03-2010,NOT SPECIFIED,Ord_3976
20-05-2012,CRITICAL,Ord_3977
24-11-2012,LOW,Ord_3978
26-10-2010,NOT SPECIFIED,Ord_3979
22-12-2010,NOT SPECIFIED,Ord_3980
24-07-2012,CRITICAL,Ord_3981
06-08-2009,LOW,Ord_3982
29-04-2011,NOT SPECIFIED,Ord_3983
05-09-2011,CRITICAL,Ord_3984
22-07-2012,LOW,Ord_3985
12-02-2011,LOW,Ord_3986
19-08-2009,LOW,Ord_3987
13-05-2012,CRITICAL,Ord_3988
27-02-2010,MEDIUM,Ord_3989
11-04-2012,MEDIUM,Ord_3990
09-01-2012,HIGH,Ord_3991
18-09-2010,LOW,Ord_3992
16-11-2009,NOT SPECIFIED,Ord_3993
05-04-2009,HIGH,Ord_3994
26-02-2011,HIGH,Ord_3995
14-08-2012,MEDIUM,Ord_3996
25-03-2009,NOT SPECIFIED,Ord_3997
01-12-2010,MEDIUM,Ord_3998
22-11-2009,HIGH,Ord_3999
28-07-2010,LOW,Ord_4000
26-11-2009,CRITICAL,Ord_4001
19-12-2011,NOT SPECIFIED,Ord_4002
26-12-2010,HIGH,Ord_4003
07-05-2012,HIGH,Ord_4004
04-07-2011,NOT SPECIFIED,Ord_4005
05-03-2012,NOT SPECIFIED,Ord_4006
10-05-2010,CRITICAL,Ord_4007
18-04-2009,CRITICAL,Ord_4008
10-03-2010,NOT SPECIFIED,Ord_4009
08-06-2011,NOT SPECIFIED,Ord_4010
06-06-2011,MEDIUM,Ord_4011
21-09-2009,MEDIUM,Ord_4012
23-08-2009,MEDIUM,Ord_4013
27-02-2010,HIGH,Ord_4014
13-01-2012,HIGH,Ord_4015
26-11-2012,MEDIUM,Ord_4016
13-02-2011,MEDIUM,Ord_4017
22-01-2009,CRITICAL,Ord_4018
14-05-2011,LOW,Ord_4019
10-01-2012,HIGH,Ord_4020
21-11-2009,LOW,Ord_4021
01-04-2009,CRITICAL,Ord_4022
04-10-2011,MEDIUM,Ord_4023
16-08-2012,NOT SPECIFIED,Ord_4024
04-02-2010,CRITICAL,Ord_4025
25-05-2012,MEDIUM,Ord_4026
29-08-2012,CRITICAL,Ord_4027
01-05-2009,CRITICAL,Ord_4028
11-02-2010,CRITICAL,Ord_4029
27-10-2009,NOT SPECIFIED,Ord_4030
09-10-2011,CRITICAL,Ord_4031
02-08-2011,CRITICAL,Ord_4032
01-04-2012,NOT SPECIFIED,Ord_4033
11-02-2012,MEDIUM,Ord_4034
26-09-2010,MEDIUM,Ord_4035
21-12-2010,LOW,Ord_4036
12-07-2009,LOW,Ord_4037
05-07-2011,HIGH,Ord_4038
20-04-2009,HIGH,Ord_4039
06-10-2011,HIGH,Ord_4040
15-09-2010,LOW,Ord_4041
08-04-2012,HIGH,Ord_4042
11-01-2009,LOW,Ord_4043
16-01-2009,LOW,Ord_4044
05-09-2012,MEDIUM,Ord_4045
15-01-2009,CRITICAL,Ord_4046
09-04-2011,MEDIUM,Ord_4047
29-05-2012,LOW,Ord_4048
18-07-2010,LOW,Ord_4049
01-02-2011,MEDIUM,Ord_4050
14-03-2009,NOT SPECIFIED,Ord_4051
10-05-2010,CRITICAL,Ord_4052
15-04-2011,NOT SPECIFIED,Ord_4053
11-03-2010,HIGH,Ord_4054
20-07-2009,NOT SPECIFIED,Ord_4055
23-05-2012,NOT SPECIFIED,Ord_4056
20-11-2011,MEDIUM,Ord_4057
29-09-2009,HIGH,Ord_4058
06-05-2012,CRITICAL,Ord_4059
09-04-2009,NOT SPECIFIED,Ord_4060
13-07-2011,NOT SPECIFIED,Ord_4061
19-04-2009,LOW,Ord_4062
03-05-2012,LOW,Ord_4063
26-07-2011,MEDIUM,Ord_4064
14-01-2009,NOT SPECIFIED,Ord_4065
21-03-2012,LOW,Ord_4066
19-05-2011,HIGH,Ord_4067
18-12-2009,LOW,Ord_4068
17-01-2009,NOT SPECIFIED,Ord_4069
03-05-2009,MEDIUM,Ord_4070
23-08-2012,CRITICAL,Ord_4071
23-04-2011,MEDIUM,Ord_4072
22-05-2012,HIGH,Ord_4073
28-11-2009,HIGH,Ord_4074
21-08-2010,NOT SPECIFIED,Ord_4075
23-06-2010,HIGH,Ord_4076
24-05-2011,LOW,Ord_4077
13-10-2011,CRITICAL,Ord_4078
04-05-2010,NOT SPECIFIED,Ord_4079
30-10-2012,HIGH,Ord_4080
28-12-2009,MEDIUM,Ord_4081
22-04-2010,MEDIUM,Ord_4082
17-07-2012,CRITICAL,Ord_4083
06-12-2009,MEDIUM,Ord_4084
07-02-2009,MEDIUM,Ord_4085
